id,created_at,updated_at,deleted_at,remote_address,user_agent,count,country_short,country_long,region,city,latitude,longitude,zipcode,timezone,elevation
493,"2022-12-07 14:34:07.212361484-05:00","2022-12-07 14:34:07.212361484-05:00",,165.232.166.210,"Mozilla/5.0 zgrab/0.x",1,SG,Singapore,Singapore,Singapore,1.28966999053955,103.850067138672,179431,+08:00,0.0
494,"2022-12-07 15:11:02.992206464-05:00","2022-12-07 15:11:02.992206464-05:00",,198.235.24.135,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",1,US,"United States of America",California,"Santa Clara",37.3521003723145,-121.958198547363,95054,-07:00,0.0
495,"2022-12-07 16:10:41.524628531-05:00","2022-12-07 16:10:41.524628531-05:00",,87.236.176.83,"Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)",1,GB,"United Kingdom of Great Britain and Northern Ireland",England,London,51.5085296630859,-0.125740006566048,WC2N,+01:00,0.0
496,"2022-12-07 16:12:44.182111395-05:00","2022-12-28 05:44:33.667092116-05:00",,178.128.152.119,"Mozilla/5.0 (X11; Linux x86_64; rv:98.0) Gecko/20100101 Firefox/98.0",7,US,"United States of America","New Jersey","North Bergen",40.804271697998,-74.012077331543,07047,-04:00,0.0
497,"2022-12-07 16:14:01.267987595-05:00","2023-01-07 15:20:52.728155033-05:00",,45.9.110.186,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0",7,HK,"Hong Kong","Hong Kong","Hong Kong",22.2855205535889,114.157691955566,-,+08:00,0.0
498,"2022-12-07 18:24:58.698779424-05:00","2022-12-07 18:24:58.698779424-05:00",,178.215.72.59,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",1,RU,"Russian Federation",Moskva,Moscow,55.7522201538086,37.6155586242676,101990,+03:00,0.0
499,"2022-12-07 18:54:09.793272921-05:00","2022-12-07 18:54:09.793272921-05:00",,164.90.128.9,"Mozilla/5.0 zgrab/0.x",1,US,"United States of America","New Jersey",Clifton,40.8584289550781,-74.1637573242188,07011,-04:00,0.0
500,"2022-12-07 19:42:23.360558205-05:00","2022-12-07 19:42:23.360558205-05:00",,103.149.192.57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1,SG,Singapore,Singapore,Singapore,1.28966999053955,103.850067138672,179431,+08:00,0.0
501,"2022-12-07 19:48:28.675940187-05:00","2022-12-07 19:48:28.675940187-05:00",,184.105.139.76,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0",1,US,"United States of America",California,Fremont,37.5179786682129,-121.929489135742,94539,-07:00,0.0
502,"2022-12-07 21:34:30.115149583-05:00","2022-12-07 21:34:30.115149583-05:00",,87.236.176.210,"Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)",1,GB,"United Kingdom of Great Britain and Northern Ireland",England,London,51.5085296630859,-0.125740006566048,WC2N,+01:00,0.0
503,"2022-12-07 22:04:11.861959979-05:00","2022-12-07 22:04:11.861959979-05:00",,85.10.207.246,"Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.0.1) Gecko/2008070208",1,DE,Germany,Bayern,Gunzenhausen,48.3233299255371,11.6012201309204,91710,+02:00,0.0
504,"2022-12-07 22:05:47.767525691-05:00","2022-12-07 22:05:47.767525691-05:00",,205.210.31.158,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",1,US,"United States of America",California,"Santa Clara",37.3521003723145,-121.958198547363,95054,-07:00,0.0
505,"2022-12-07 23:05:08.709217279-05:00","2022-12-07 23:05:08.709217279-05:00",,192.241.208.13,"Mozilla/5.0 zgrab/0.x",1,US,"United States of America",California,"San Francisco",37.7749290466309,-122.419418334961,94102,-07:00,0.0
506,"2022-12-07 23:50:59.122609668-05:00","2022-12-07 23:50:59.122609668-05:00",,192.241.206.199,"Mozilla/5.0 zgrab/0.x",1,US,"United States of America",California,"San Francisco",37.7749290466309,-122.419418334961,94102,-07:00,0.0
507,"2022-12-08 01:38:41.885100616-05:00","2022-12-08 01:38:41.885100616-05:00",,104.152.52.209,"masscan/1.3 (https://github.com/robertdavidgraham/masscan)",1,US,"United States of America",Illinois,Chicago,41.8951873779297,-87.6218643188477,60611,-05:00,0.0
508,"2022-12-08 02:53:18.812785148-05:00","2022-12-08 02:53:19.321877816-05:00",,206.189.114.10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",2,GB,"United Kingdom of Great Britain and Northern Ireland",England,London,51.5085296630859,-0.125740006566048,WC2N,+01:00,0.0
509,"2022-12-08 03:20:25.391358943-05:00","2022-12-08 03:20:25.391358943-05:00",,134.122.100.129,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",1,GB,"United Kingdom of Great Britain and Northern Ireland",England,London,51.5085296630859,-0.125740006566048,WC2N,+01:00,0.0
510,"2022-12-08 04:09:33.664013819-05:00","2022-12-08 04:09:33.664013819-05:00",,65.49.20.112,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",1,US,"United States of America",California,Fremont,37.5482711791992,-121.988571166992,94536,-07:00,0.0
511,"2022-12-08 04:26:57.227519742-05:00","2022-12-10 07:25:13.171706328-05:00",,84.21.172.128,"Linux Gnu (cow)",2,US,"United States of America",Florida,Orlando,28.5383396148682,-81.3792419433594,32801,-04:00,0.0
512,"2022-12-08 05:04:03.601337735-05:00","2022-12-08 05:04:03.601337735-05:00",,20.104.111.105,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)",1,CA,Canada,Ontario,Toronto,43.653450012207,-79.3840179443359,"M3B 0A3",-04:00,0.0
513,"2022-12-08 05:44:49.144913978-05:00","2022-12-08 05:44:49.144913978-05:00",,192.99.62.110,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",1,CA,Canada,Quebec,Montreal,45.5088386535645,-73.5878067016602,"H1A 0A1",-04:00,0.0
514,"2022-12-08 05:53:37.679503851-05:00","2022-12-08 05:53:37.679503851-05:00",,192.99.62.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/4E423F",1,CA,Canada,Quebec,Montreal,45.5088386535645,-73.5878067016602,"H1A 0A1",-04:00,0.0
515,"2022-12-08 07:37:48.616668211-05:00","2022-12-08 07:37:48.616668211-05:00",,193.188.21.40,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36",1,NL,Netherlands,Noord-Holland,Amsterdam,52.3785018920898,4.89998006820679,1000,+02:00,0.0
516,"2022-12-08 09:15:40.644959373-05:00","2022-12-08 09:15:41.388533959-05:00",,72.255.1.185,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",2,PK,Pakistan,Punjab,Lahore,31.5497207641602,74.3436126708984,55110,+05:00,0.0
517,"2022-12-08 09:29:21.251703713-05:00","2022-12-08 09:29:21.251703713-05:00",,35.87.218.255,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
518,"2022-12-08 09:29:24.423188832-05:00","2022-12-08 09:29:24.423188832-05:00",,35.91.52.252,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
519,"2022-12-08 09:29:43.178861342-05:00","2022-12-08 09:29:43.178861342-05:00",,34.220.79.66,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
520,"2022-12-08 09:29:57.093229665-05:00","2022-12-08 09:29:57.093229665-05:00",,34.214.133.81,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
521,"2022-12-08 09:45:47.441422634-05:00","2022-12-08 09:45:47.441422634-05:00",,103.237.78.94,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",1,BD,Bangladesh,Dhaka,Dhaka,23.7103996276855,90.4074401855469,1312,+06:00,0.0
522,"2022-12-08 10:13:05.295085346-05:00","2022-12-08 10:13:05.295085346-05:00",,178.32.197.95,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:58.0) Gecko/20100101 Firefox/58.0",1,FR,France,Hauts-de-France,Roubaix,50.6942100524902,3.17456007003784,59100,+02:00,0.0
523,"2022-12-08 10:35:21.670469063-05:00","2022-12-22 18:42:36.698301033-05:00",,167.94.138.119,"",3,US,"United States of America",Michigan,"Ann Arbor",42.2598648071289,-83.7198944091797,48104,-04:00,0.0
524,"2022-12-08 10:35:21.999942505-05:00","2023-01-31 10:36:07.07181598-05:00",,167.94.138.119,"Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)",5,US,"United States of America",Michigan,"Ann Arbor",42.2598648071289,-83.7198944091797,48104,-04:00,0.0
525,"2022-12-08 12:13:08.398515882-05:00","2022-12-08 12:13:08.398515882-05:00",,51.254.49.104,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:58.0) Gecko/20100101 Firefox/58.0",1,FR,France,Hauts-de-France,Roubaix,50.6942100524902,3.17456007003784,59100,+02:00,0.0
526,"2022-12-08 13:40:42.402984105-05:00","2022-12-08 13:40:42.402984105-05:00",,104.218.165.182,"",1,GB,"United Kingdom of Great Britain and Northern Ireland",England,London,51.5085296630859,-0.125740006566048,E14,+01:00,0.0
527,"2022-12-08 15:10:14.997662006-05:00","2022-12-08 15:10:14.997662006-05:00",,151.238.137.27,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",1,IR,"Iran (Islamic Republic of)",Hormozgan,Qeshm,26.9580993652344,56.271900177002,-,+03:30,0.0
528,"2022-12-08 15:24:07.007804435-05:00","2022-12-08 15:24:07.007804435-05:00",,198.235.24.133,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",1,US,"United States of America",California,"Santa Clara",37.3521003723145,-121.958198547363,95054,-07:00,0.0
529,"2022-12-08 15:48:14.160593687-05:00","2022-12-08 15:48:14.160593687-05:00",,159.203.27.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",1,CA,Canada,Ontario,Toronto,43.653450012207,-79.3840179443359,"M3B 0A3",-04:00,0.0
530,"2022-12-08 16:16:56.655778416-05:00","2022-12-08 16:16:56.655778416-05:00",,20.74.166.164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",1,AE,"United Arab Emirates",Dubayy,Dubai,25.2581691741943,55.3047218322754,-,+04:00,0.0
531,"2022-12-08 16:47:04.067697403-05:00","2022-12-08 16:47:04.067697403-05:00",,110.74.213.194,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",1,KH,Cambodia,"Phnom Penh","Phnom Penh",11.5624504089355,104.916007995605,12206,+07:00,0.0
532,"2022-12-08 17:35:37.98520222-05:00","2022-12-08 17:35:37.98520222-05:00",,138.197.65.38,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",1,US,"United States of America","New Jersey",Clifton,40.8584289550781,-74.1637573242188,07011,-04:00,0.0
533,"2022-12-08 19:46:27.50538839-05:00","2022-12-08 19:46:27.50538839-05:00",,74.82.47.51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",1,US,"United States of America",California,Fremont,37.5482711791992,-121.988571166992,94536,-07:00,0.0
534,"2022-12-08 20:19:31.188260764-05:00","2022-12-14 07:52:51.026253885-05:00",,213.136.79.38,"Mozilla/5.0 (X11; Linux x86_64; rv:98.0) Gecko/20100101 Firefox/98.0",2,DE,Germany,Bayern,Munich,48.1374282836914,11.5754899978638,80331,+02:00,0.0
535,"2022-12-08 21:58:25.055622332-05:00","2022-12-08 21:58:25.055622332-05:00",,47.254.25.10,"Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36",1,US,"United States of America",California,"San Mateo",37.5474243164063,-122.330589294434,94402,-07:00,0.0
536,"2022-12-08 22:16:13.969537456-05:00","2022-12-08 22:16:13.969537456-05:00",,125.163.45.252,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",1,ID,Indonesia,"Jawa Tengah",Sragen,-7.42639017105103,111.022216796875,57211,+07:00,0.0
537,"2022-12-08 22:35:43.549461961-05:00","2022-12-08 22:35:43.549461961-05:00",,164.92.168.26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",1,DE,Germany,Hessen,"Frankfurt am Main",50.1108818054199,8.68199634552002,65931,+02:00,0.0
538,"2022-12-08 23:05:20.246225035-05:00","2022-12-08 23:05:20.246225035-05:00",,192.241.203.33,"Mozilla/5.0 zgrab/0.x",1,US,"United States of America",California,"San Francisco",37.7749290466309,-122.419418334961,94102,-07:00,0.0
539,"2022-12-08 23:09:21.595905108-05:00","2022-12-08 23:09:21.595905108-05:00",,87.236.176.252,"Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)",1,GB,"United Kingdom of Great Britain and Northern Ireland",England,London,51.5085296630859,-0.125740006566048,WC2N,+01:00,0.0
540,"2022-12-08 23:10:25.33081141-05:00","2022-12-08 23:10:25.33081141-05:00",,67.205.188.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0",1,US,"United States of America","New Jersey","North Bergen",40.804271697998,-74.012077331543,07047,-04:00,0.0
541,"2022-12-08 23:53:37.306066187-05:00","2022-12-08 23:53:37.306066187-05:00",,192.241.194.137,"Mozilla/5.0 zgrab/0.x",1,US,"United States of America",California,"San Francisco",37.7749290466309,-122.419418334961,94102,-07:00,0.0
542,"2022-12-09 01:12:39.718953183-05:00","2022-12-09 01:12:40.814379676-05:00",,185.239.242.62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",3,NL,Netherlands,Zuid-Holland,Brielle,51.901668548584,4.16249990463257,3232,+02:00,0.0
543,"2022-12-09 01:22:21.603107427-05:00","2022-12-20 06:01:40.646390763-05:00",,157.55.39.77,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36",4,US,"United States of America",Washington,Quincy,47.2342987060547,-119.852546691895,98848,-07:00,0.0
544,"2022-12-09 01:59:09.497899712-05:00","2022-12-16 03:16:14.58150121-05:00",,205.210.31.28,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",4,US,"United States of America",California,"Santa Clara",37.3521003723145,-121.958198547363,95054,-07:00,0.0
545,"2022-12-09 02:14:57.918502795-05:00","2022-12-09 02:14:57.918502795-05:00",,117.245.194.79,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",1,IN,India,Chandigarh,Chandigarh,30.7343006134033,76.7932968139648,160106,+05:30,0.0
546,"2022-12-09 02:46:03.922300563-05:00","2022-12-09 02:46:03.922300563-05:00",,157.245.210.64,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",1,US,"United States of America","New Jersey",Clifton,40.8584289550781,-74.1637573242188,07011,-04:00,0.0
547,"2022-12-09 03:05:34.205923774-05:00","2022-12-09 03:05:34.205923774-05:00",,167.71.12.145,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0",1,NL,Netherlands,Noord-Holland,Amsterdam,52.3785018920898,4.89998006820679,1000,+02:00,0.0
548,"2022-12-09 03:35:25.883626447-05:00","2022-12-09 03:35:25.883626447-05:00",,103.78.180.48,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",1,IN,India,Rajasthan,Udaipur,24.5711708068848,73.6918334960938,313034,+05:30,0.0
549,"2022-12-09 03:39:52.179327667-05:00","2022-12-21 17:38:37.553156823-05:00",,51.159.152.255,"Mozilla/5.0 (X11; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",2,FR,France,Ile-de-France,Paris,48.8583641052246,2.29453206062317,75000,+02:00,0.0
550,"2022-12-09 04:21:56.575762001-05:00","2022-12-09 04:21:56.575762001-05:00",,167.71.168.50,"Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0",1,US,"United States of America","New Jersey",Clifton,40.8584289550781,-74.1637573242188,07011,-04:00,0.0
551,"2022-12-09 04:27:15.40266027-05:00","2022-12-09 07:25:07.192991969-05:00",,178.62.12.62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,GB,"United Kingdom of Great Britain and Northern Ireland",England,London,51.5085296630859,-0.125740006566048,SL1,+01:00,0.0
552,"2022-12-09 04:32:41.2275817-05:00","2022-12-09 04:32:41.2275817-05:00",,178.79.157.66,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",1,GB,"United Kingdom of Great Britain and Northern Ireland",England,London,51.5085296630859,-0.125740006566048,WC2N,+01:00,0.0
553,"2022-12-09 04:39:59.102942512-05:00","2022-12-09 04:39:59.102942512-05:00",,176.58.127.194,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",1,GB,"United Kingdom of Great Britain and Northern Ireland",England,London,51.5085296630859,-0.125740006566048,WC2N,+01:00,0.0
554,"2022-12-09 06:23:44.899905107-05:00","2022-12-09 06:23:44.899905107-05:00",,88.80.184.179,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",1,GB,"United Kingdom of Great Britain and Northern Ireland",England,London,51.5085296630859,-0.125740006566048,WC2N,+01:00,0.0
555,"2022-12-09 06:35:42.430829299-05:00","2022-12-09 06:35:42.430829299-05:00",,109.237.26.106,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",1,GB,"United Kingdom of Great Britain and Northern Ireland",England,London,51.5085296630859,-0.125740006566048,WC2N,+01:00,0.0
556,"2022-12-09 06:52:38.074058523-05:00","2022-12-09 06:52:38.074058523-05:00",,87.250.224.132,"Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)",1,RU,"Russian Federation",Moskva,Moscow,55.7522201538086,37.6155586242676,101990,+03:00,0.0
557,"2022-12-09 06:52:38.293865866-05:00","2022-12-09 06:52:38.293865866-05:00",,95.108.213.44,"Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)",1,RU,"Russian Federation",Moskva,Moscow,55.7522201538086,37.6155586242676,101990,+03:00,0.0
558,"2022-12-09 07:34:47.398290229-05:00","2022-12-23 07:08:05.92465992-05:00",,93.174.95.106,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",2,NL,Netherlands,Zuid-Holland,"The Hague",52.0766716003418,4.2986102104187,2590,+02:00,0.0
559,"2022-12-09 08:06:53.875148454-05:00","2022-12-09 08:06:53.875148454-05:00",,43.158.217.16,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:101.0) Gecko/20100101 Firefox/101.0'",1,IN,India,Maharashtra,Mumbai,19.0759754180908,72.8773803710938,400099,+05:30,0.0
560,"2022-12-09 08:49:44.59331943-05:00","2022-12-09 08:49:44.59331943-05:00",,106.75.48.151,"",1,CN,China,Shanghai,Shanghai,31.2243328094482,121.469139099121,200020,+08:00,0.0
561,"2022-12-09 09:06:46.680558481-05:00","2022-12-09 09:06:46.680558481-05:00",,3.89.220.59,"Mozilla/5.0 (Windows NT 6.2;en-US) AppleWebKit/537.32.36 (KHTML, live Gecko) Chrome/50.0.3074.94 Safari/537.32",1,US,"United States of America",Virginia,Ashburn,39.0394744873047,-77.4918060302734,20146,-04:00,0.0
562,"2022-12-09 09:12:14.646869409-05:00","2022-12-09 09:12:14.646869409-05:00",,54.218.113.19,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
563,"2022-12-09 09:12:44.922439356-05:00","2022-12-09 09:12:44.922439356-05:00",,54.188.85.172,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
564,"2022-12-09 09:16:26.973935034-05:00","2022-12-09 09:16:26.973935034-05:00",,106.75.167.53,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1,CN,China,Shanghai,Shanghai,31.2243328094482,121.469139099121,200020,+08:00,0.0
565,"2022-12-09 09:20:16.322081808-05:00","2022-12-09 09:20:16.322081808-05:00",,106.75.81.167,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1,CN,China,Shanghai,Shanghai,31.2243328094482,121.469139099121,200020,+08:00,0.0
566,"2022-12-09 09:20:19.623126057-05:00","2022-12-09 09:20:19.623126057-05:00",,106.75.34.244,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1,CN,China,Shanghai,Shanghai,31.2243328094482,121.469139099121,200020,+08:00,0.0
567,"2022-12-09 09:22:25.739677055-05:00","2022-12-09 09:22:25.739677055-05:00",,35.161.205.138,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
568,"2022-12-09 09:22:49.473992582-05:00","2022-12-09 09:22:49.473992582-05:00",,54.244.96.214,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",1,US,"United States of America",Oregon,Portland,45.5234489440918,-122.676208496094,97086,-07:00,0.0
569,"2022-12-09 09:59:55.95551063-05:00","2022-12-09 09:59:55.95551063-05:00",,104.215.187.77,python-requests/2.28.1,1,SG,Singapore,Singapore,Singapore,1.28966999053955,103.850067138672,179431,+08:00,0.0
570,"2022-12-09 10:00:12.468838052-05:00","2022-12-09 10:00:12.468838052-05:00",,64.62.197.156,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",1,US,"United States of America",California,Pleasanton,37.6853141784668,-121.894813537598,94588,-07:00,0.0
571,"2022-12-09 11:42:33.41637366-05:00","2022-12-09 11:42:33.41637366-05:00",,128.14.141.42,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36",1,US,"United States of America",California,"Los Angeles",34.0528602600098,-118.24356842041,90001,-07:00,0.0
572,"2022-12-09 11:44:08.862916606-05:00","2022-12-09 11:44:08.862916606-05:00",,185.132.53.3,"Linux Gnu (cow)",1,SG,Singapore,Singapore,Singapore,1.28966999053955,103.850067138672,179431,+08:00,0.0
573,"2022-12-09 13:37:39.253765148-05:00","2023-01-07 20:50:13.66046738-05:00",,198.235.24.136,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",4,US,"United States of America",California,"Santa Clara",37.3521003723145,-121.958198547363,95054,-07:00,0.0
574,"2022-12-09 14:45:40.729670102-05:00","2022-12-09 14:45:40.729670102-05:00",,94.187.40.125,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",1,LB,Lebanon,Beyrouth,Beirut,33.8889389038086,35.4944190979004,-,+03:00,0.0
575,"2022-12-09 14:50:50.406944199-05:00","2022-12-09 14:50:50.406944199-05:00",,178.216.26.175,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",1,PL,Poland,Lubelskie,Wlodawa,51.5499992370605,23.5499992370605,22-201,+02:00,0.0
576,"2022-12-09 15:22:19.297745486-05:00","2022-12-09 15:22:19.297745486-05:00",,162.142.125.10,"",1,US,"United States of America",Michigan,"Ann Arbor",42.2598648071289,-83.7198944091797,48104,-04:00,0.0
577,"2022-12-09 15:22:19.418906969-05:00","2022-12-28 22:16:01.617861901-05:00",,162.142.125.10,"Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)",2,US,"United States of America",Michigan,"Ann Arbor",42.2598648071289,-83.7198944091797,48104,-04:00,0.0
